100,ビリリダマ,6,10,12,16,17,18,21,24,25,27,32,41,42,44,46,48,57,64,70,72,73,74,87,90,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,マルマイン,6,10,12,15,16,17,18,21,24,25,27,32,41,42,44,46,48,57,64,68,70,72,73,74,87,90,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,タマタマ,6,10,11,16,17,19,21,22,27,29,32,33,36,42,44,45,46,48,53,64,70,75,77,85,86,87,90,92,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,ナッシー,3,6,10,11,15,16,17,19,21,22,27,29,32,33,36,42,44,45,46,48,53,64,68,70,75,77,85,86,87,90,92,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,カラカラ,6,10,11,13,14,17,21,23,26,27,28,31,32,35,37,38,39,40,42,44,45,46,48,49,54,56,59,67,75,78,80,87,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,ガラガラ,6,10,11,13,14,15,17,21,23,26,27,28,31,32,35,37,38,39,40,42,44,45,46,48,49,52,54,56,59,67,68,71,75,78,80,87,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,サワムラー,6,8,10,11,17,18,21,26,27,31,32,39,42,44,45,46,47,48,52,56,67,71,78,80,83,84,87,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,エビワラー,6,8,10,11,17,18,21,26,27,31,32,39,42,44,45,46,47,48,52,56,67,71,78,80,83,87,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,ベロリンガ,6,10,11,13,14,15,17,18,21,22,24,25,26,27,28,30,31,32,35,37,38,39,42,44,45,46,48,56,59,67,68,75,77,78,80,82,83,85,87,90,94,H1,H3,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,ドガース,6,9,10,11,12,17,18,21,24,25,27,30,32,35,36,38,41,42,44,45,46,48,59,61,64,66,70,74,87,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,マタドガス,6,9,10,11,12,15,17,18,21,24,25,27,30,32,35,36,38,41,42,44,45,46,48,59,61,64,66,68,70,74,87,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,サイホーン,5,6,10,11,13,14,17,18,21,24,25,26,27,28,32,35,37,38,39,42,44,45,46,48,59,66,69,71,75,78,80,84,87,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,サイドン,5,6,10,11,13,14,15,17,18,21,23,24,25,26,27,28,31,32,35,37,38,39,42,44,45,46,48,52,56,59,65,66,68,69,71,75,78,80,82,84,87,90,94,H1,H3,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,ラッキー,4,6,7,10,11,13,14,15,16,17,18,20,21,22,24,25,26,27,29,30,31,32,35,37,38,39,42,44,45,48,49,56,57,59,67,68,70,73,77,78,80,83,85,86,87,90,93,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,モンジャラ,6,10,11,15,17,21,22,27,32,33,36,42,44,45,46,48,53,68,70,75,77,86,87,90,94,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,ガルーラ,5,6,7,10,11,13,14,15,17,18,20,21,22,24,25,26,27,28,30,31,32,35,37,38,39,40,42,44,45,46,48,52,56,59,65,67,68,78,80,83,87,90,94,H1,H3,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,タッツー,6,7,10,13,14,17,18,21,27,32,42,44,45,48,55,87,90,91,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,シードラ,6,7,10,13,14,15,17,18,21,27,32,42,44,45,48,55,68,87,90,91,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,トサキント,6,7,10,13,14,17,18,21,27,32,42,44,45,48,55,84,87,90,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,アズマオウ,6,7,10,13,14,15,17,18,21,27,32,42,44,45,48,55,68,84,87,90,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,ヒトデマン,6,7,10,13,14,16,17,18,21,24,25,27,29,32,33,42,44,48,55,70,73,74,77,87,90,91,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,スターミー,3,6,7,10,13,14,15,16,17,18,19,21,24,25,27,29,32,33,42,44,48,55,68,70,73,74,77,85,86,87,90,91,92,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,バリヤード,3,4,6,10,11,12,15,16,17,18,19,20,21,22,24,25,27,29,30,31,32,33,40,41,42,44,45,46,48,52,53,56,57,66,68,70,73,77,85,86,87,90,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,ストライク,6,10,11,15,16,17,18,20,21,27,31,32,40,42,44,45,46,48,54,68,75,76,81,87,89,90,94,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,ルージュラ,3,4,6,7,10,12,13,14,15,16,17,18,19,21,27,29,30,31,32,33,41,42,44,45,46,48,49,52,53,56,66,68,70,77,79,85,86,87,90,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,エレブー,6,10,15,16,17,18,21,24,25,27,29,31,32,42,44,45,46,47,48,52,56,57,68,70,72,73,87,90,93,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,ブーバー,6,10,11,15,17,21,27,29,31,32,35,38,42,43,44,45,46,47,48,50,52,56,59,61,68,87,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,カイロス,6,8,10,11,15,17,18,21,23,26,27,28,31,32,39,42,44,45,46,48,52,54,56,68,71,75,76,78,80,81,87,90,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,ケンタロス,6,10,11,13,14,15,17,18,21,22,24,25,26,27,32,35,37,38,39,42,44,45,48,59,66,67,68,71,78,80,83,87,90,93,94,H3,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,コイキング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,ギャラドス,5,6,7,10,12,13,14,15,17,18,21,24,25,26,27,32,35,37,38,41,42,44,45,48,55,59,66,68,71,73,78,82,87,90,94,H3,H4,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,ラプラス,5,6,7,10,13,14,15,17,18,20,21,24,25,27,29,32,42,44,45,48,49,68,78,79,85,87,90,94,H3,H4,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,メタモン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,イーブイ,6,10,11,17,18,21,27,28,30,32,42,44,45,48,49,67,83,87,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,シャワーズ,5,6,7,10,11,13,14,15,17,18,21,27,28,30,32,42,44,45,48,49,55,67,68,83,87,90,94,H3,H4,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,サンダース,5,6,10,11,15,16,17,18,21,24,25,27,28,30,32,42,44,45,48,49,57,67,68,70,72,73,83,87,90,93,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,ブースター,5,6,10,11,15,17,18,21,27,28,30,32,35,38,42,43,44,45,48,49,50,59,61,67,68,83,87,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,ポリゴン,3,6,10,11,13,14,15,17,18,21,22,24,25,27,29,30,32,40,42,44,46,48,57,68,70,73,77,85,87,90,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,オムナイト,6,7,10,13,14,17,18,21,23,27,32,37,39,42,44,45,46,48,55,69,74,80,87,90,94,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,オムスター,6,7,10,13,14,15,17,18,21,23,27,32,37,39,42,44,45,46,48,55,68,69,71,74,80,87,90,94,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,カブト,1,6,7,10,13,14,17,18,21,23,27,28,32,37,39,42,44,45,46,48,55,69,80,87,90,94,H3,H5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,カブトプス,1,6,7,10,13,14,15,17,18,21,23,27,28,31,32,37,39,40,42,44,45,46,48,55,68,69,71,75,80,81,87,90,94,H1,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,プテラ,1,2,5,6,10,11,12,15,17,18,21,23,26,27,32,35,37,38,39,40,41,42,44,45,46,48,58,59,66,68,69,71,78,80,87,90,94,H2,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,カビゴン,6,10,11,13,14,15,17,18,21,22,23,24,25,26,27,29,30,31,32,35,37,38,39,42,44,45,48,52,56,59,67,68,78,80,83,87,90,93,94,H3,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,フリーザー,5,6,7,10,11,13,14,15,17,18,21,27,32,33,37,40,42,44,48,58,68,79,87,88,89,90,94,H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,サンダー,5,6,10,11,15,16,17,18,21,24,25,27,32,37,40,42,44,48,57,58,68,70,72,73,87,88,89,90,93,94,H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,ファイヤー,5,6,10,11,15,17,18,20,21,22,27,32,35,37,38,40,42,43,44,48,50,58,59,61,68,87,88,89,90,94,H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,ミニリュウ,6,7,10,11,13,14,15,16,17,18,20,21,24,25,27,32,35,38,42,44,45,48,59,73,82,87,90,H3,H5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,ハクリュー,6,7,10,11,13,14,15,16,17,18,20,21,24,25,27,32,35,38,42,44,45,48,59,73,82,87,90,H3,H5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,カイリュー,1,2,5,6,7,10,11,13,14,15,16,17,18,20,21,24,25,26,27,31,32,35,37,38,39,40,42,44,45,48,52,56,58,59,68,71,73,78,80,82,87,90,94,H1,H2,H3,H4,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,ミュウツー,3,4,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,29,30,31,32,33,35,37,38,39,40,41,42,44,47,48,52,53,56,57,59,61,63,68,70,71,73,77,78,80,84,85,86,87,90,92,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,ミュウ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,H1,H2,H3,H4,H5,H6
152,チコリータ,6,10,11,16,17,20,21,22,27,32,33,42,44,45,48,49,53,70,75,86,87,90,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,ベイリーフ,6,10,11,16,17,20,21,22,27,32,33,42,44,45,48,49,53,70,75,86,87,90,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,メガニウム,6,10,11,15,16,17,20,21,22,26,27,32,33,42,44,45,48,49,53,68,70,75,78,82,86,87,90,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,ヒノアラシ,6,10,11,17,21,27,28,32,35,38,40,42,43,44,45,48,50,59,61,87,90,93,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,マグマラシ,5,6,10,11,17,21,27,28,31,32,35,38,40,42,43,44,45,48,50,59,61,87,90,93,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,バクフーン,5,6,10,11,15,17,21,22,26,27,28,31,32,35,38,39,40,42,43,44,45,48,50,52,56,59,61,65,68,74,78,80,87,90,93,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,ワニノコ,1,2,6,7,10,13,14,17,18,21,27,28,31,32,39,40,42,44,45,48,55,56,65,75,80,87,90,H1,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,アリゲイツ,1,2,5,6,7,10,13,14,17,18,21,27,28,31,32,39,40,42,44,45,48,55,56,65,75,80,87,90,94,H1,H3,H4,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,オーダイル,1,2,5,6,7,10,13,14,15,17,18,21,26,27,28,31,32,39,40,42,44,45,48,52,55,56,65,68,75,78,80,82,87,90,94,H1,H3,H4,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,オタチ,1,6,10,11,13,17,18,21,22,24,27,28,30,31,32,35,42,44,45,46,48,49,56,57,65,67,83,86,87,89,90,H1,H3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,オオタチ,1,6,10,11,13,14,15,17,18,21,22,24,25,27,28,30,31,32,35,42,44,45,46,48,49,52,56,57,65,67,68,83,86,87,89,90,94,H1,H3,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,ホーホー,6,10,11,17,18,21,27,29,30,32,33,40,42,44,45,46,48,49,77,83,85,87,88,90,H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,ヨルノズク,6,10,11,15,17,18,21,27,29,30,32,33,40,42,44,45,46,48,49,68,77,83,85,87,88,90,H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,レディバ,6,10,11,16,17,20,21,22,27,28,31,32,33,40,42,44,45,46,48,56,62,70,75,76,87,89,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,レディアン,6,10,11,15,16,17,20,21,22,27,28,31,32,33,40,42,44,45,46,48,52,56,62,68,70,75,76,87,89,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,イトマル,1,6,9,10,11,17,21,22,27,28,29,32,36,42,44,45,46,48,70,76,84,87,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,アリアドス,1,6,9,10,11,15,17,21,22,27,28,29,32,36,42,44,45,46,48,68,70,76,84,87,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,クロバット,6,9,10,11,12,15,17,18,21,27,30,32,36,40,41,42,44,45,46,48,62,66,68,81,87,88,89,90,H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,チョンチー,6,7,10,13,14,17,18,21,24,25,27,32,42,44,45,48,55,57,70,72,73,87,90,93,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,ランターン,6,7,10,13,14,15,17,18,21,24,25,27,32,42,44,45,48,55,57,68,70,72,73,87,90,93,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,ピチュー,6,10,16,17,18,21,24,25,27,32,42,44,45,48,49,56,57,70,72,73,86,87,90,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,ピィ,3,6,10,11,16,17,18,19,20,21,22,27,28,29,30,32,33,35,38,42,44,45,48,49,56,59,70,73,77,83,85,86,87,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,ププリン,6,10,11,16,17,18,20,21,22,27,28,29,30,32,33,35,38,42,44,45,48,49,56,59,70,73,77,83,85,86,87,90,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,トゲピー,3,6,10,11,16,17,18,19,20,21,22,27,29,30,32,33,35,38,42,44,45,48,49,56,59,70,73,77,83,85,86,87,90,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,トゲチック,3,6,10,11,15,16,17,18,19,20,21,22,27,29,30,31,32,33,35,38,40,42,44,45,48,49,56,59,67,68,70,73,77,83,85,86,87,90,94,H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,ネイティ,3,4,6,10,11,16,17,18,19,21,22,27,29,30,32,33,40,42,44,45,46,48,51,70,73,77,85,86,87,88,89,90,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,ネイティオ,3,4,6,10,11,15,16,17,18,19,21,22,27,29,30,32,33,40,42,44,45,46,48,51,68,70,73,77,85,86,87,88,89,90,92,H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,メリープ,6,10,16,17,18,20,21,24,25,27,32,42,44,45,48,49,57,70,73,87,90,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,モココ,6,10,16,17,18,20,21,24,25,27,31,32,42,44,45,48,49,56,57,70,72,73,87,90,93,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,デンリュウ,6,10,15,16,17,18,20,21,24,25,27,31,32,42,44,45,48,49,52,56,57,68,70,72,73,78,87,90,93,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,キレイハナ,6,9,10,11,15,17,20,21,22,27,32,36,42,44,45,48,53,56,68,70,75,86,87,90,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,マリル,6,7,10,13,14,16,17,18,21,27,28,31,32,42,44,45,48,55,56,83,86,87,90,94,H3,H4,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,マリルリ,6,7,10,13,14,15,16,17,18,21,27,28,31,32,42,44,45,48,52,55,56,68,78,83,86,87,90,94,H3,H4,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,ウソッキー,4,6,10,11,12,17,21,23,26,27,28,31,32,37,39,41,42,44,45,46,48,56,64,69,71,77,78,80,87,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,ニョロトノ,6,7,10,13,14,15,17,18,21,26,27,28,29,31,32,42,44,45,46,48,49,52,55,56,66,68,78,87,90,94,H3,H4,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,ハネッコ,6,10,11,17,21,22,27,32,33,40,42,44,45,48,53,62,70,75,77,86,87,89,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,ポポッコ,6,10,11,17,21,22,27,32,33,40,42,44,45,48,53,62,70,75,77,86,87,89,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,ワタッコ,6,10,11,15,17,21,22,27,32,33,40,42,44,45,48,53,62,68,70,75,77,86,87,89,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,エイパム,1,6,10,11,12,17,18,21,22,24,25,27,28,30,31,32,40,42,44,45,46,47,48,56,62,65,66,67,73,83,85,86,87,89,90,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,ヒマナッツ,6,10,11,16,17,20,21,22,27,32,36,42,44,45,48,53,70,75,86,87,90,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,キマワリ,6,10,11,15,16,17,20,21,22,27,32,36,42,44,45,48,53,68,70,75,86,87,90,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,ヤンヤンマ,6,10,11,17,21,22,27,29,30,32,40,42,44,45,46,48,70,85,87,89,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,ウパー,6,7,10,13,14,17,18,20,21,26,27,28,32,34,36,37,42,44,45,48,55,70,78,87,90,94,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,ヌオー,6,7,10,13,14,15,17,18,20,21,26,27,28,31,32,34,36,37,39,42,44,45,46,48,52,55,56,68,70,71,78,80,87,90,94,H3,H4,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,エーフィ,3,4,6,10,11,15,16,17,18,19,21,27,28,29,30,32,33,42,44,45,48,49,67,68,70,77,83,85,86,87,90,92,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,ブラッキー,6,10,11,12,15,17,18,21,27,28,29,30,32,41,42,44,45,48,49,66,67,68,70,77,83,85,87,90,95,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
